attendance_id,event_id,timeslot_id,user_id,created_date,modified_date,rating,custom_signup_field_values,feedback,status,attended
3905443,265841,1418528,1785874,1585863708,1585875836,,"[{'text_value': '24', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905446,265841,1418528,683641,1585863722,1585875836,,"[{'text_value': '76', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905449,265841,1418528,1785876,1585863726,1585887093,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3905450,265841,1418528,1492810,1585863733,1585875837,,"[{'text_value': '74', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905451,265841,1418528,926431,1585863738,1585875837,,"[{'text_value': '78', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905452,265841,1418528,1785877,1585863739,1585875838,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905453,265841,1418528,1752497,1585863748,1585973708,,"[{'text_value': '83', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Retired', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3905454,265841,1418528,22146,1585863753,1585875838,,"[{'text_value': '33', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905455,265841,1418528,1785878,1585863754,1585875838,,"[{'text_value': '25', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'IMANI eXperiential Travel', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905457,265841,1418528,1785880,1585863757,1585875838,,"[{'text_value': '61', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'National Education Association', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905462,265841,1418528,1785881,1585863765,1585875909,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'XR Justice', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",good!,REGISTERED,True
3905463,265841,1418528,1785882,1585863767,1585875839,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Rapport', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905464,265841,1418528,773814,1585863768,1585875839,,"[{'text_value': '24', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Southerners On New Ground', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905468,265841,1418528,1785884,1585863811,1585875982,Positive,"[{'text_value': '66', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",nwf speaks to my social justice work and soul,REGISTERED,True
3905470,265841,1418528,348000,1585863823,1585875839,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905483,265841,1418528,1785886,1585863837,1585879647,Positive,"[{'text_value': '57', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Bread for the city', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",angela davis,REGISTERED,True
3905485,265841,1418528,1785887,1585863839,1585918901,Positive,"[{'text_value': '60', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Essex County College', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","how can i access a copy of the teach in? will it be available on youtube? why are you using the oppressor's platform to communicate. as naomi klein made clear what's the  back  up plan for, communication when they cut off the platforms that should be ou;licensed utility?",REGISTERED,True
3905490,265841,1418528,668375,1585863856,1585875840,,"[{'text_value': '65', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'FoodPlay', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905491,265841,1418528,1785890,1585863858,1585887096,,"[{'text_value': '43', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Johns Hopkins Bloomberg School of Public Health', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3905492,265841,1418528,1785891,1585863859,1585875840,,"[{'text_value': '41', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905494,265841,1418528,1785892,1585863892,1585876933,Positive,"[{'text_value': '56', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","i understand this pandemic as an opportunity to reform democracy, to create a post-patriarchy society. i discuss it in my studio art practice. i'm looking for",REGISTERED,True
3905495,265841,1418528,1785893,1585863896,1585887595,Positive,"[{'text_value': '29', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","This was a profound and powerful introduction to thinkers and community leaders in the Rising Majority/Working Families Party team, and an inspiring reminder to remain vigilant across the intersections of experience, across the globe. Angela Davis and Loan Tran consistently inspired organizers and activists to dispel myopia and paradigms of U.S./American exceptionalism, as well as nationa states, and in doing so become conscious allies of leaders/activists of social and eco-justice in the Global South (the Global South here, is not necessarily regional, but is a term that can be applied to folks living within Western hegemonic nation states). I was interested to learn about the various organizing groups mentioned by Davis and Klein, as well as the Working Families Party, and believe that a more politically aware and engaged community, threading the local and the global into a tighter circle of interrelation will be a huge part of making us aware of the paths of our connection, and will help the movement to support and to love each other even hemispheres away. Thank you all for your work and energy, and I am glad to have taken part and shared this conversation with several folks. In Kindess—JFK Randhawa",REGISTERED,True
3905496,265841,1418528,1174590,1585863896,1585887097,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3905501,265841,1418528,1785895,1585863941,1585875842,,"[{'text_value': '77', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905506,265841,1418528,1785898,1585863982,1585973870,Positive,"[{'text_value': '52', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'A & R Union Local 4200', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,True
3905509,265841,1418528,1785900,1585863999,1585876271,Positive,"[{'text_value': '31', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,True
3905512,265841,1418528,1785901,1585864008,1585875843,,"[{'text_value': '67', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905513,265841,1418528,183770,1585864012,1585887096,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,True
3905519,265841,1418528,748779,1585864028,1585875906,Positive,"[{'text_value': '48', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Solidarity Center', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,True
3905522,265841,1418528,1785903,1585864061,1585875844,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905525,265841,1418528,1785904,1585864069,1585875844,,"[{'text_value': '19', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905526,265841,1418528,574588,1585864069,1585875844,,"[{'text_value': '67', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905537,265841,1418528,1785908,1585864115,1585875845,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905549,265841,1418528,48964,1585864151,1585875846,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905550,265841,1418528,1523183,1585864156,1585973283,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,False
3905565,265841,1418528,1785918,1585864209,1585885032,Positive,"[{'text_value': '65', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '(NLG Member, sole practitioner)', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",good,REGISTERED,True
3905568,265841,1418528,769997,1585864230,1585879650,Positive,"[{'text_value': '61', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Enlace Comunitario', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",i want to know of specific actions we can take now. we can't wait til the danger of the virus passes. those in power will do a lot of damage by then,REGISTERED,True
3905569,265841,1418528,926286,1585864236,1585922525,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,True
3905570,265841,1418528,1705947,1585864238,1585875845,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Education Development Center', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905572,265841,1418528,967116,1585864246,1585880334,Positive,"[{'text_value': '54.98', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Sensory Understanding Services', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]","Please send a link to recording, if possible. I would like to see / hear the first 30 minutes. Well, I missed the first 30 minutes via ZOOM since it was full, then I remembered Facebook, which I am not on. I am a WFP member and have participated in their things the past couple of weeks. I was on an ACLU AZ Smart Justice call last night about conditions in our prisons and calls needed for Gov Ducey to take action to ensure the health of COs and those  incarcerated. Related to the 2014 settlement. I just finished a call with Food and Water Action. We need to get the Water Act passed and call Governors, like Cuomo, who have not ordered no shut offs, and have them reinstate water. As a person with  disabilities, I am marginalized. I have wonderful neighbors. As a white well educated 30 year special education teacher, I am greatly privileged. La Gente. More focused on class lately, I found the writings of Angela Davis and bell hooks prominently. Maurice Mitchell explains the race - class issue SO well; black women and other women of color must be central. (My words fall short). As a semi retired Itinerant Teacher  of the Blind and Visually Impaired throughout Northern Arizona, I regularly call for a thorough  and thoughtful address of the 527 year legacy of white violence on Turtle Island. Anyway, I ADORE Angela Davis and Naomi Klein. Dr. Angela for POTUS and Naomi for VPOTUS, even though she's Canadian. 🤣🤟 NAMASTE Grateful to be connected with these groups today, and WFP. I'll be in contact Rising Majority. Justice before Peace. Courage to ALL.",REGISTERED,True
3905573,265841,1418528,1785920,1585864253,1585974057,,"[{'text_value': '66', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Mr', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,False
3905577,265841,1418528,1785922,1585864263,1585875906,,"[{'text_value': '63', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Independent scholar', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905583,265841,1418528,231427,1585864281,1585973532,Positive,"[{'text_value': '72', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Portland State University, Dept. of Special Education', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,True
3905586,265841,1418528,1785924,1585864290,1585905301,Positive,"[{'text_value': '73', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]","Exceptional job. Great information, analysis and ways to connect with the work. Thank you!",REGISTERED,True
3905593,265841,1418528,393113,1585864298,1585875846,,"[{'text_value': '83', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'None', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905606,265841,1418528,1785931,1585864339,1585875846,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905610,265841,1418528,1785934,1585864348,1585875846,,"[{'text_value': '68', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'ANHE', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905620,265841,1418528,1785940,1585864395,1585875846,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",,REGISTERED,
3905627,265841,1418528,1785942,1585864422,1585876918,Positive,"[{'text_value': '73', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Canadian Voices for Palestinian Rights', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]",Excellent input.  Good concrete suggestions.,REGISTERED,True
3905632,265841,1418528,1785943,1585864439,1585875847,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905640,265841,1418528,1785946,1585864467,1585886868,Positive,"[{'text_value': '37', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3905641,265841,1418528,341171,1585864469,1585887098,,"[{'text_value': '54', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'South King County WFP', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3905652,265841,1418528,1785949,1585864499,1585875854,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905661,265841,1418528,681934,1585864542,1585917687,Positive,"[{'text_value': '69', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","now more than ever is time for organizing a leftist people's movement, a crisis is a terrible thing to waste",REGISTERED,True
3905668,265841,1418528,1785952,1585864558,1585875854,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Faegre Drinker Biddle & Reath LLP', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905670,265841,1418528,603347,1585864565,1585877620,Positive,"[{'text_value': '67', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Self', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","i've always been an activist. i'm a child of the sixties, and love angela davis, and i love naomi klein. i just attended a meeting on zoom with the mid city l a tenants council last night. i appreciated this call very much, but i also felt that it was very important to not just talk about theories and planning. i really would like to have come away with resources and specific actions to take. i personally am feeling up against the wall, because i haven't been going into the office where i work offering holistic health services, and the social security i get has just been covering my rent. without the money that has been covering all the other things, i'm going to need my social security for those things, but that means i can't pay my rent. i did reach out to a legal  organization that the tenants union recommended, but i felt it was important on this call to have put more specific resources, and specific solutions that people could come away with, and know just what to do. otherwise, it seems like there's this elitist, ongoing, ad nauseam philosophical group of organizers talking about theory and strategy, and a disconnect from the immediacy of the moment, in the field, with people who are needing to know what to do for their next step. i'm just being really honest; it doesn't take away from the appreciation i feel about the zoom call...thank you!",REGISTERED,True
3905678,265841,1418528,1785957,1585864596,1585875848,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905685,265841,1418528,1785960,1585864610,1585887098,Positive,"[{'text_value': '66', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Southern Christian Leadership Foundation, Inc.', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3905687,265841,1418528,1785962,1585864617,1586061638,,"[{'text_value': '44', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Home for Good Coalition', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3905689,265841,1418528,1785963,1585864623,1585875848,,"[{'text_value': '45', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'none', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905697,265841,1418528,1785967,1585864660,1585875855,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905704,265841,1418528,1785972,1585864672,1585875849,,"[{'text_value': '42', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905714,265841,1418528,1785973,1585864682,1585869145,,"[{'text_value': '34', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'GD', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,CANCELLED,
3905719,265841,1418528,1785974,1585864693,1585875849,,"[{'text_value': '40', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Boston Conservatory at Berklee', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905723,265841,1418528,394054,1585864702,1585866569,,"[{'text_value': '76', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,CANCELLED,
3905728,265841,1418528,1785976,1585864711,1585886868,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3905730,265841,1418528,1785977,1585864718,1585887098,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","now is the time to grab the chance to actually change our society, kick the door open, prop it open, rush the open door with all of our progressive visions.",REGISTERED,True
3905731,265841,1418528,1785978,1585864719,1585875850,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905732,265841,1418528,1785979,1585864720,1585875851,,"[{'text_value': '52', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905734,265841,1418528,1745809,1585864733,1585887098,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","i want to learn more about how to help usher in an era of true equality and justice with peace, love, and compassion for all and in which people take care of each other and everyone can thrive",REGISTERED,True
3905735,265841,1418528,1785981,1585864734,1585887098,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'N/A', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3905736,265841,1418528,1785982,1585864736,1585875855,,"[{'text_value': '55', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'unite', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905737,265841,1418528,1785983,1585864738,1585875852,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905739,265841,1418528,221081,1585864746,1585875853,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905742,265841,1418528,331877,1585864751,1585887098,,"[{'text_value': '68', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Jewish Voice for Peace Twin Cities', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3905747,265841,1418528,1785986,1585864778,1585875856,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905753,265841,1418528,1785988,1585864787,1585875855,,"[{'text_value': '25', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'University of MD School of Social Work', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905772,265841,1418528,1785994,1585864824,1585875855,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905773,265841,1418528,600837,1585864825,1585875856,,"[{'text_value': '31', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'First Grace', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905785,265841,1418528,1785997,1585864888,1585875856,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'United for Respect', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905801,265841,1418528,1254395,1585864945,1585875857,,"[{'text_value': '69', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Indivisible CD1', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905802,265841,1418528,1786001,1585864950,1586210736,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Chicago Jobs Council', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,True
3905806,265841,1418528,1786004,1585864962,1585922144,Positive,"[{'text_value': '70', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Retired', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]","The presenters were inspiring in these times when it is easy to get demoralized.  I would like to have priority actions to take--closing the detention centers, releasing all pre-trial incarcerated folks, fighting for equity in medical care, international focus, fighting voter suppression--what should we do?",REGISTERED,True
3905827,265841,1418528,1786010,1585865043,1585875858,,"[{'text_value': '37', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'SEIU Healthcare Illinois & Indiana', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905828,265841,1418528,1687811,1585865043,1585887100,,"[{'text_value': '30', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'BYP100 Chicago', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3905829,265841,1418528,1786011,1585865044,1585973871,,"[{'text_value': '30', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Yale School of Art', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,False
3905831,265841,1418528,961302,1585865053,1585875859,,"[{'text_value': '28', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'NNU', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
3905834,265841,1418528,1786013,1585865058,1585882588,Positive,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",great and necessary dialog,REGISTERED,True
3905838,265841,1418528,1786015,1585865059,1585866645,,"[{'text_value': '58', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,CANCELLED,
3905848,265841,1418528,505374,1585865073,1585875859,,"[{'text_value': '33', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]",,REGISTERED,
